Source,CreationDate,Author,LastSaved,LastSavedBy,BarcodeFinal,LabelPrefix,Crop,FieldStrip,ID2,Col-Row2,Col,Row2,ShoudKeep,isResidue,TotalGrain(g)+bag,TareBag(g),TotalGrain(g),Tota Biomass(g)+bag,TareBag(g),TotalBiomass(g),protein,moisture,starch,gluten,testWeight,tareWtSampleBag(g),NOTES,Notes2,Notes3
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_331_19-N,CF14GPWW,WW,,331,19-N,19,N,0,,,,954,,,2167,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_331_19-N,CF14GPWW,WW,,331,19-N,19,N,0,,973,20,953,,,,10,9.4,68.3,26.7,45.8,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_332_20-N,CF14GPWW,WW,,332,20-N,20,N,0,,,,939,,,1703,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_332_20-N,CF14GPWW,WW,,332,20-N,20,N,0,,960,19,941,,,,10.4,9,73.2,27.7,53.3,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_333_21-N,CF14GPWW,WW,,333,21-N,21,N,0,,,,1193,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_333_21-N_RES,CF14GPWW,WW,,333,21-N,21,N,0,RES,,,,,,2720,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_333_21-N,CF14GPWW,WW,,333,21-N,21,N,0,,1228,20,1208,,,,11.3,8.2,70.9,30,45.1,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_334_22-N,CF14GPWW,WW,,334,22-N,22,N,0,,,,817,,,1505,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_334_22-N,CF14GPWW,WW,,334,22-N,22,N,0,,839,20,819,,,,9.2,8.3,74.1,23.5,51.3,,Starch outside limits,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_335_23-N,CF14GPWW,WW,,335,23-N,23,N,0,,,,1100,,,2218,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_335_23-N,CF14GPWW,WW,,335,23-N,23,N,0,,1115,20,1095,,,,10,8.8,74.2,26.6,50.7,,Starch outside limits,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_336_24-N,CF14GPWW,WW,,336,24-N,24,N,0,,,,1073,,,2025,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_336_24-N,CF14GPWW,WW,,336,24-N,24,N,0,,1099,20,1079,,,,12.2,8.3,66,33.6,43.8,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C1_338_25-N,CF14GPSWGrn,SW,C1,338,25-N,25,N,0,,826,20,806,,,,12,6.3,67.2,27.7,51.4,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A1_348_11-O,GPHY14,GB,A1,348,11-O,11,O,0,,571,20,551,1727,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_348_11-0,GPHY14,GB,A1,348,11-O,11,O,0,,547,20,527,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A1_348_11-0,GPHY14,GB,A1,348,11-O,11,O,0,,547,20,527,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A2_349_12-O,GPHY14,GB,A2,349,12-O,12,O,0,,483,20,463,1462,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_349_12-O,GPHY14,GB,A2,349,12-O,12,O,0,,476,20,456,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_349_12-O,GPHY14,GB,A2,349,12-O,12,O,0,,476,20,456,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_350_13-O,GPHY14,GB,A3,350,13-O,13,O,0,,400,20,380,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_351_14-O,GPHY14,GB,A4,351,14-O,14,O,0,,158,20,138,713,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_351_14-O,GPHY14,GB,A4,351,14-O,14,O,0,,153,20,133,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_352_15-O,CF14GPSWGrn,SW,A5,352,15-O,15,O,0,,1037,20,1017,,,,10.6,7,72.1,25.6,59,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_353_16-O,CF14GPSWGrn,SW,A5,353,16-O,16,O,0,,1049,20,1029,,,,11,7.3,75,27.4,60.1,,,STARCH OUTSIDE LIMITS,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_354_17-O,CF14GPSWGrn,SW,A6,354,17-O,17,O,0,,1008,20,988,,,,9.5,6.9,75.1,22.3,59.3,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_354_18-O,CF14GPWW,WW,,354,18-O,18,O,0,,,,1392,,,2417,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_354_18-O,CF14GPWW,WW,,354,18-O,18,O,0,,1412,19,1393,,,,8.6,9.1,74.6,22.4,54.7,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_355_19-O,CF14GPWW,WW,,355,19-O,19,O,0,,,,779,,,1627,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_355_19-O,CF14GPWW,WW,,355,19-O,19,O,0,,797,19,778,,,,11.3,9.1,70.6,30.5,49.2,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_356_20-O,CF14GPWW,WW,,356,20-O,20,O,0,,,,947,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_356_20-O_RES,CF14GPWW,WW,,356,20-O,20,O,0,RES,,,,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_356_20-O,CF14GPWW,WW,,356,20-O,20,O,0,,966,19,947,,,,10.7,8.7,71.9,28.6,48.8,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_357_21-O,CF14GPWW,WW,,357,21-O,21,O,0,,,,776,,,1521,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_357_21-O,CF14GPWW,WW,,357,21-O,21,O,0,,796,20,776,,,,10.2,8.7,67.1,26.8,41.1,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_358_22-O,CF14GPWW,WW,,358,22-O,22,O,0,,,,748,,,1415,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_358_22-O,CF14GPWW,WW,,358,22-O,22,O,0,,769,20,749,,,,13.1,8.3,65.7,36,47.8,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_359_23-O,CF14GPWW,WW,,359,23-O,23,O,0,,,,702,,,1446,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_359_23-O,CF14GPWW,WW,,359,23-O,23,O,0,,724,20,704,,,,13.3,8.2,68.2,36.2,49.4,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A1_371_12-P,GPHY14,GB,A1,371,12-P,12,P,0,,248,20,228,672,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_371_12-P,GPHY14,GB,A1,371,12-P,12,P,0,,242,20,222,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_371_12-P,GPHY14,GB,A1,371,12-P,12,P,0,,242,20,222,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A2_372_13-P,GPHY14,GB,A2,372,13-P,13,P,0,,420,20,400,1018,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_372_13-P,GPHY14,GB,A2,372,13-P,13,P,0,,453,20,433,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A2_372_13-P,GPHY14,GB,A2,372,13-P,13,P,0,,453,20,433,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A3_373_14-P,GPHY14,GB,A3,373,14-P,14,P,0,,373,20,353,1030,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_373_14-P,GPHY14,GB,A3,373,14-P,14,P,0,,360,20,340,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_373_14-P,GPHY14,GB,A3,373,14-P,14,P,0,,360,20,340,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_374_15-P,GPHY14,GB,A4,374,15-P,15,P,0,,267,20,247,917,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_374_15-P,GPHY14,GB,A4,374,15-P,15,P,0,,262,20,242,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A4_374_15-P,GPHY14,GB,A4,374,15-P,15,P,0,,262,20,242,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_375_16-P,CF14GPSWGrn,SW,A5,375,16-P,16,P,0,,1046,20,1026,,,,10.3,6.3,67.3,24.3,49.7,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_376_17-P,CF14GPSWGrn,SW,A5,376,17-P,17,P,0,,897,20,877,,,,9.5,7,73.1,22.5,56.7,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_376_18-P,CF14GPWW,WW,,376,18-P,18,P,0,,,,802,,,1683,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_376_18-P,CF14GPWW,WW,,376,18-P,18,P,0,,828,20,808,,,,10.9,8.8,72.3,29,48.9,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_377_19-P,CF14GPWW,WW,,377,19-P,19,P,0,,,,1224,,,2332,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_377_19-P,CF14GPWW,WW,,377,19-P,19,P,0,,1242,19,1223,,,,9.9,10.4,68.9,26.4,46,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_378_20-P,CF14GPWW,WW,,378,20-P,20,P,0,,,,859,,,2162,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_378_20-P,CF14GPWW,WW,,378,20-P,20,P,0,,880,20,860,,,,9,9.3,75.7,22.8,57.3,,Starch outside limits,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_379_21-P,CF14GPWW,WW,,379,21-P,21,P,0,,,,897,,,1705,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_379_21-P,CF14GPWW,WW,,379,21-P,21,P,0,,921,20,901,,,,10.7,8.7,71.3,28.6,48.9,,Small piece of tape on bag,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_380_22-P,CF14GPWW,WW,,380,22-P,22,P,0,,,,725,,,1571,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_380_22-P,CF14GPWW,WW,,380,22-P,22,P,0,,744,19,725,,,,12.2,9.2,70.7,32.9,53,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_394_13-Q,GPHY14,GB,A2,394,13-Q,13,Q,0,,334,20,314,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A2_395_14-Q,GPHY14,GB,A2,395,14-Q,14,Q,0,,556,20,536,1274,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_395_14-Q,GPHY14,GB,A2,395,14-Q,14,Q,0,,598,20,578,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_395_14-Q,GPHY14,GB,A2,395,14-Q,14,Q,0,,598,20,578,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A3_396_15-Q,GPHY14,GB,A3,396,15-Q,15,Q,0,,367,20,347,924,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_396_15-Q,GPHY14,GB,A3,396,15-Q,15,Q,0,,353,20,333,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_397_16-Q,GPHY14,GB,A4,397,16-Q,16,Q,0,,297,20,277,865,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_397_16-Q,GPHY14,GB,A4,397,16-Q,16,Q,0,,289,20,269,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_397_16-Q,GPHY14,GB,A4,397,16-Q,16,Q,0,,289,20,269,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_398_17-Q,GPHY14,GB,A4,398,17-Q,17,Q,0,,330,20,310,895,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_398_17-Q,GPHY14,GB,A4,398,17-Q,17,Q,0,,317,20,297,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_399_18-Q,CF14GPSWGrn,SW,A6,399,18-Q,18,Q,0,,1088,20,1068,,,,9.3,7.9,74.7,22.3,57.3,,,STARCH OUTSIDE LIMITS,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_400_19-Q,CF14GPSWGrn,SW,A6,400,19-Q,19,Q,0,,829,25,804,,,,8.1,6.8,71,20.2,53.8,,MOISTURE OUTSIDE LIMITS,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_400_20-Q,CF14GPWW,WW,,400,20-Q,20,Q,0,,,,1030,,,2136,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_400_20-Q,CF14GPWW,WW,,400,20-Q,20,Q,0,,1056,20,1036,,,,9.2,9.5,70,24.1,47,,Starch outside limits,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_401_21-Q,CF14GPWW,WW,,401,21-Q,21,Q,0,,,,1045,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_401_21-Q_RES,CF14GPWW,WW,,401,21-Q,21,Q,0,RES,,,,,,2729,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_401_21-Q,CF14GPWW,WW,,401,21-Q,21,Q,0,,1064,20,1044,,,,11.9,8.6,69.6,31.6,50.6,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_421_14-R,GPHY14,GB,A4,421,14-R,14,R,0,,391,20,371,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_421_14-R,GPHY14,GB,A4,421,14-R,14,R,0,,391,20,371,,,,,,,,,,,,
